Factor Name,Mean,Median,Mode,Variance,Covariance,Correlation
"School enrollment, primary, female (% gross)",49.779656564713946,49.77965656471395,49.77965656471395,207.13368250321028,4.196317954695501,0.16286814009149875
"School enrollment, primary, female (% net)",56.627055294117646,56.627055294117646,56.627055294117646,5.848740449698783,3.6919902945535945,0.8527514940285453
"School enrollment, primary, male (% gross)",74.63389675464788,74.63389675464788,74.63389675464788,43.506107640327734,2.3024411873108335,0.1949873977549997
"School enrollment, primary, male (% net)",68.99687588235294,68.99687588235294,68.99687588235294,1.5075809910890752,1.6687469032211004,0.7591773791576728
"School enrollment, primary, private (% of total primary)",34.34522145589193,34.345221455891924,34.345221455891924,1.1781183446514656,-0.013105038603704003,-0.006744301208289315
"School enrollment, secondary (% gross)",24.414854351790176,24.41485435179018,24.41485435179018,45.903234805257526,2.4943032451462304,0.20564621419342807
"School enrollment, secondary (% net)",34.08036,34.08036,34.08036,0.6105589216253964,0.4754662568126987,0.3398983239525883
"School enrollment, secondary (gross), gender parity index (GPI)",0.5291161098413997,0.5291161098413997,0.5291161098413997,0.025674545595772553,0.05342400113131357,0.18624222041874766
"School enrollment, secondary, female (% gross)",18.122907514440655,18.12290751444066,18.12290751444066,68.92576844668413,2.4970592200123836,0.16800845829881403
"School enrollment, secondary, female (% net)",29.74069818181818,29.74069818181818,29.74069818181818,0.7569526151200581,0.5158961610705636,0.3312234390815752
"School enrollment, secondary, male (% gross)",30.78939522383117,30.78939522383117,30.78939522383117,28.565514744803533,1.596856714703751,0.16689296657201994
"School enrollment, secondary, male (% net)",38.12932090909091,38.12932090909091,38.12932090909091,0.5941036714903318,0.4328706631432902,0.3137040662794049
"School enrollment, secondary, private (% of total secondary)",31.29296493530273,31.29296493530273,31.29296493530273,2.5132887525786827,0.6283752419267375,0.22140681493454822
"School enrollment, tertiary (% gross)",5.4199250085013215,5.4199250085013215,5.4199250085013215,6.987092303718085,0.8316286225751863,0.17574148861202063
"School enrollment, tertiary (gross), gender parity index (GPI)",0.6663100855691093,0.6663100855691092,0.6663100855691092,0.0437003351492924,0.03643815894104585,0.09736596103240541
"School enrollment, tertiary, female (% gross)",4.764786197457992,4.764786197457992,4.764786197457992,8.264121654634845,0.8514452449385811,0.16544417703692801
"School enrollment, tertiary, male (% gross)",6.038343238830571,6.038343238830571,6.038343238830571,5.973581615128987,0.8135696027961202,0.18593897208001767
"Secondary education, duration (years)",7.0,7.0,7.0,0.0,0.0,
"Secondary education, general pupils",5473765.225,5473765.225,5473765.225,8715204915332.174,1244643.8830237049,0.2355046141023314
"Secondary education, general pupils (% female)",32.162033783783784,32.162033783783784,32.162033783783784,42.49145482562016,0.35556069665053047,0.030468849867930622
"Secondary education, pupils",6335067.56097561,6335067.560975609,6335067.560975609,13387662725836.73,1218335.8455330934,0.1859977769497153
"Secondary education, pupils (% female)",31.689752,31.689752,31.689752,38.84900179036127,2.125180123138578,0.1904578712759268
"Secondary education, teachers",374590.0,374590.0,374590.0,67716640471.68254,47065.67464203562,0.10102984788629471
"Secondary education, teachers (% female)",39.22654499724434,39.22654499724434,39.22654499724434,74.0596792094731,2.597866691843904,0.16862387345116317
"Secondary education, teachers, female",199542.5,199542.5,199542.5,26005208652.31746,22168.600684248464,0.07678939078949282
"Secondary education, vocational pupils",166391.2105263158,166391.2105263158,166391.2105263158,12608036764.735174,56501.28009458526,0.28107852565013164
"Secondary education, vocational pupils (% female)",30.68906657142857,30.68906657142857,30.68906657142857,33.51336661966966,1.3819594885863395,0.13334581685905303
"Tertiary education, academic staff (% female)",15.157159614562982,15.15715961456298,15.15715961456298,0.4775623188210237,-3.205530027564746e-30,-2.5910627818312076e-30
Trained teachers in lower secondary education (% of total teachers),58.00128500802178,58.001285008021775,58.001285008021775,0.3649756003839351,-0.19869287759291554,-0.18371452596135035
"Trained teachers in lower secondary education, female (% of female teachers)",52.346233367919936,52.34623336791993,52.34623336791993,0.14150483903404737,-0.10736773368211928,-0.159434114153811
"Trained teachers in lower secondary education, male (% of male teachers)",71.62354169573103,71.62354169573102,71.62354169573102,1.1371177624390418,-0.31904808255527833,-0.16712696631559099
Trained teachers in preprimary education (% of total teachers),,,,,,
"Trained teachers in preprimary education, female (% of female teachers)",,,,,,
"Trained teachers in preprimary education, male (% of male teachers)",,,,,,
Trained teachers in primary education (% of total teachers),82.27598571777344,82.27598571777344,82.27598571777344,2.3754232228763326,0.09790621316597706,0.03548402421943779
"Trained teachers in primary education, female (% of female teachers)",73.20886206626892,73.20886206626892,73.20886206626892,3.2566711371591257,0.10427604432240432,0.032276817616297034
"Trained teachers in primary education, male (% of male teachers)",91.06669569015503,91.06669569015504,91.06669569015504,1.4982749300459506,0.1497406562286116,0.06833403857609409
Trained teachers in secondary education (% of total teachers),71.0163396199544,71.0163396199544,71.0163396199544,0.0013653267890699594,0.0,0.0
"Trained teachers in secondary education, female (% of female teachers)",61.88374710083009,61.8837471008301,61.8837471008301,0.0054931472548070326,1.2822120110258985e-29,9.663675383046449e-29
"Trained teachers in secondary education, male (% of male teachers)",84.0056635538737,84.0056635538737,84.0056635538737,0.0061606300542651465,0.0,0.0
Trained teachers in upper secondary education (% of total teachers),77.13003540039064,77.13003540039064,77.13003540039064,0.0033904399356935806,0.0,0.0
"Trained teachers in upper secondary education, female (% of female teachers)",68.07184855143227,68.07184855143227,68.07184855143227,0.0107042580878687,0.0,0.0
"Trained teachers in upper secondary education, male (% of male teachers)",87.11640421549477,87.11640421549477,87.11640421549477,0.012003242504467278,0.0,0.0
