Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Pakistan,PAK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,3.40000009536743,..,..,..,..,..,..,..,..,1.88999998569489,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.92000007629395,6.30000019073486,..,6.07000017166138,6.67000007629395,6.96999979019165,7.40000009536743,7.53999996185303,7.98999977111816,8.75,8.06536197662354,16.1812782287598,8.64999961853027,3.17000007629395,4.15000009536743,..,8.62528419494629,..,..
Pakistan,PAK,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,4.96999979019165,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.1800003051758,19.9099998474121,..,19.9300003051758,19.7800006866455,20.6800003051758,19.3099994659424,24.3700008392334,25.2199993133545,26.9699993133545,24.5420551300049,68.19580078125,27.5699996948242,15.75,22.0699996948242,..,27.7954158782959,..,..
Pakistan,PAK,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,16.3600006103516,..,..,..,..,..,..,..,..,18.8899993896484,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.1599998474121,44.0400009155273,..,43.9300003051758,43.6199989318848,44.9099998474121,46.4700012207031,45.1300010681152,45.2099990844727,47.2599983215332,45.4314460754395,71.338493347168,45.6599998474121,24.0100002288818,28.6700000762939,..,48.4065818786621,..,..
Pakistan,PAK,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,10.6999998092651,..,..,..,..,..,..,..,..,12.3599996566772,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.4200000762939,32.4599990844727,..,32.4300003051758,32.2000007629395,33.3899993896484,33.3899993896484,34.9799995422363,35.4300003051758,37.3300018310547,34.9926376342773,70.2046051025391,36.4300003051758,19.9200000762939,25.7800006866455,..,38.0757026672363,..,..
Pakistan,PAK,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.09999990463257,3.51999998092651,..,3.66000008583069,4.51000022888184,4.73999977111816,4.57999992370605,4.90999984741211,5.21999979019165,6.09000015258789,6.03219413757324,27.7592830657959,6.17000007629395,2.66000008583069,3.67000007629395,..,7.08136034011841,..,..
Pakistan,PAK,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.82000017166138,8.85999965667725,..,8.28999996185303,8.65999984741211,9,10.0200004577637,10.0600004196167,10.6499996185303,11.3100004196167,10.0962390899658,26.6617450714111,11.2399997711182,3.6800000667572,4.51999998092651,..,10.1768083572388,..,..
Pakistan,PAK,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.92000007629395,6.30000019073486,..,6.07000017166138,6.67000007629395,6.96999979019165,7.40000009536743,7.53999996185303,7.98999977111816,8.75,8.06536197662354,27.0577335357666,8.64999961853027,3.17000007629395,4.15000009536743,..,8.62528419494629,..,..
Pakistan,PAK,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,6.09999990463257,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.8799991607666,30.7299995422363,..,30.1900005340576,29.2000007629395,30.2299995422363,34.6399993896484,34.0200004577637,35.0099983215332,36.5400009155273,34.5914115905762,96.1202621459961,37.6800003051758,30.5400009155273,42.4199981689453,..,38.0621452331543,..,..
Pakistan,PAK,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,25.1000003814697,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.3899993896484,59.9799995422363,..,59.6100006103516,59.4500007629395,60.7599983215332,61.4900016784668,60.7700004577637,61.5,62.5200004577637,60.9518890380859,95.7093811035156,60.4300003051758,47.2299995422363,55.1199989318848,..,62.9245910644531,..,..
Pakistan,PAK,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,16.3999996185303,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.2999992370605,45.9300003051758,..,45.5099983215332,44.9599990844727,46.2400016784668,48.5499992370605,47.689998626709,48.5400009155273,49.810001373291,47.7790756225586,95.8576202392578,48.8300018310547,38.9700012207031,49.5499992370605,..,50.4628562927246,..,..
Pakistan,PAK,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.03219413757324,16.7618560791016,..,..,..,..,7.08136034011841,..,..
Pakistan,PAK,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.0962390899658,15.8535718917847,..,..,..,..,10.1768083572388,..,..
Pakistan,PAK,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.06536197662354,16.1812782287598,..,..,..,..,8.62528419494629,..,..
Pakistan,PAK,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,2.59999990463257,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.77999997138977,14.5900001525879,..,14.4300003051758,14.6199998855591,14.9099998474121,14.2399997711182,18.6900005340576,19.3299999237061,20.9699993133545,18.4534645080566,51.2772331237793,21.4099998474121,7.32999992370605,10.1400003433228,..,19.7487697601318,..,..
Pakistan,PAK,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,10.7200002670288,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.89000034332275,31.4400005340576,..,30.9500007629395,31.2800006866455,32.0099983215332,33.5699996948242,32.310001373291,32.5299987792969,34.1800003051758,32.5294494628906,51.0792083740234,33.3400001525879,10.539999961853,12.6800003051758,..,33.8673210144043,..,..
Pakistan,PAK,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.76000022888184,23.3500003814697,..,23.0300006866455,23.2999992370605,23.8799991607666,24.2600002288818,25.6499996185303,26.0699996948242,27.7199993133545,25.4954242706299,51.1506538391113,27.25,8.94999980926514,11.5699996948242,..,26.7907199859619,..,..
Pakistan,PAK,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.06308698654175,1.14323604106903,0.519999980926514,0.439999997615814,0.400000005960464,1.84458863735199,5.12562036514282,0.920000016689301,1.23000001907349,1.49000000953674,..,3.03138589859009,..,..
Pakistan,PAK,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.50557160377502,2.52006006240845,4.51000022888184,3.66000008583069,3.51999998092651,3.10683965682983,4.87850570678711,2.78999996185303,1.66999995708466,1.75999999046326,..,3.96138978004456,..,..
Pakistan,PAK,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.78824424743652,1.83415770530701,8.65999984741211,8.28999996185303,8.85999965667725,2.47607111930847,4.96766471862793,1.8400000333786,1.45000004768372,1.63999998569489,..,3.49524545669556,..,..
Pakistan,PAK,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0.0399999991059303,0.0399999991059303,0.0500000007450581,0.0188676677644253,0.160710573196411,0.0599999986588955,0,0.00999999977648258,..,0.00966644287109375,..,..
Pakistan,PAK,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0.870000004768372,0.920000016689301,0.959999978542328,0.0343259386718273,0.212595000863075,0.949999988079071,0.0199999995529652,0.0299999993294477,..,0.0691316798329353,..,..
Pakistan,PAK,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0.46000000834465,0.490000009536743,0.519999980926514,0.0266025364398956,0.193875044584274,0.490000009536743,0.00999999977648258,0.0199999995529652,..,0.039326086640358,..,..
Pakistan,PAK,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,28.08761,34.557,31.52232,31.45144,31.04327,30.83547,30.43984,24.95157,33.6715,38.62661,34.0006,32.4993,32.33818,33.81281,32.1205,30.96876,31.66449,..,42.86878,43.6587,42.43514,44.26639,44.76807,46.84936,48.21368,47.27418,52.00069,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6824,35.13516,31.0512,..,..,..,..,..,..,..,..
Pakistan,PAK,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,26.85974,26.12494,22.8556,30.26487,29.82761,30.3917,33.0123,24.41096,33.79232,32.65366,32.98934,32.47542,35.69045,32.43231,36.89358,37.48517,36.8799,..,33.83652,30.18118,29.76331,29.04465,28.03971,29.29273,28.47202,29.3042,27.33387,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.13369,33.37814,37.38993,..,..,..,..,..,..,..,..
Pakistan,PAK,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,18.27342,16.46012,18.1841,24.26624,17.85805,18.85294,18.40538,17.3648,19.2698,20.88837,17.58321,19.71341,20.20956,20.46594,19.26839,18.1811,20.09138,..,15.73442,16.46105,17.63769,14.6991,15.94313,14.5341,13.86078,13.43173,11.88239,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.23326,22.32371,22.78857,22.20075,22.11033,..,..,..,..,..,..
Pakistan,PAK,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.9058303833007,..,..,..,..
Pakistan,PAK,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68,..,..,..,..
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,1.65421998500824,1.56881999969482,1.83042001724243,1.88065004348755,1.98008000850677,2.23794007301331,2.14983010292053,2.20418000221252,2.19807004928589,2.13094997406006,1.97245001792908,2.01366996765137,1.99576997756958,2.06984996795654,2.43543004989624,2.67812991142273,2.97745990753174,..,2.36382007598877,2.51680994033813,2.56676006317139,2.54967999458313,2.38644003868103,2.58930993080139,2.79531002044678,2.81057000160217,3.02230000495911,..,2.61149001121521,1.83782005310059,..,..,..,1.44337999820709,1.67058002948761,1.98055994510651,2.23465991020203,2.27263998985291,2.17916011810303,2.05268001556396,2.00100994110107,1.97879004478455,2.23698997497559,2.2043399810791,2.38609004020691,2.41721177101135,2.13665676116943,2.33216953277588,2.21491765975952,2.05718231201172,1.6874612569809,1.97444903850555,1.86864340305328
Pakistan,PAK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.80284976959229,9.37642955780029,10.3132696151733,10.0689897537231,11.753399848938,..,11.3073301315308,8.4898796081543,..,..,..,11.2293500900269,13.7775096893311,15.2890996932983,15.445520401001,14.096960067749,12.0826301574707,11.8646602630615,10.9246101379395,11.0406303405762,11.5139799118042,11.3006601333618,13.1872797012329,11.4444694519043,12.0632429122925,12.192479133606,11.5915641784668,10.7962121963501,7.81720781326294,9.40440368652344,8.34369468688965
Pakistan,PAK,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.40863,8.52796,8.09756,..,..,..,..,..,..,..,..
Pakistan,PAK,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.87309,13.9479,16.02248,..,..,..,..,..,..,..,..
Pakistan,PAK,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.58395,54.50023,63.01978,69.92226,67.23956,..,..,..,..,..,..
Pakistan,PAK,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.29672,90.59376,95.86605,98.0539,95.61974,94.57608,88.76197,90.58567,90.14781,96.56332,97.29933,106.60749,105.51696,107.25756,..,..,..,..,..
Pakistan,PAK,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115.95176,110.49514,109.40137,110.94932,107.18386,107.89901,99.8639,101.69347,101.9415,111.5773,112.70807,121.92778,119.94649,126.53565,..,..,..,..,..
